IMAGE_NAME,TYPE_OF_OBJECTS,OBJECT_NAME,BACKGROUND,DEVICE_NAME,DATA_TYPE
IMG_20240309_114244.jpg,1,TrimmerPotentiometer_1,Wooden,REDMI,Train
IMG_20240309_114248.jpg,1,TrimmerPotentiometer_1,Wooden,REDMI,Valid
IMG_20240309_114350.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114357.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114401.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114443.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Valid
IMG_20240309_114503.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114513.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114538.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114550.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Valid
IMG_20240309_114613.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114638.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114643.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Valid
IMG_20240309_114655.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114746.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114751.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114800.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114832.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114840.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Test
IMG_20240309_114930.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114934.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114937.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114954.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115021.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115029.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115105.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115140.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115144.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Test
IMG_20240309_115208.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115221.jpg,3,ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1,Tile,REDMI,Valid
IMG_20240309_115236.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115239.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115346.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115349.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Valid
IMG_20240309_115425.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115510.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115518.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Valid
IMG_20240309_115522.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115527.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115610.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115620.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Valid
IMG_20240309_115633.jpg,8,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115718.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Valid
IMG_20240309_115734.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115813.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115840.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Test
IMG_20240309_115844.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115922.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115924.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115939.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_120002.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_120205.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_120214.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_120223.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Valid
IMG_20240309_120246.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Valid
IMG_20240309_120258.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Valid
IMG_20240309_120334.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 MotionSensor_1,Wooden,REDMI,Valid
IMG_20240309_112451.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112457.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112509.jpg,7,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase28Pin_1 MotionSensor_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112559.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112630.jpg,3,ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1,Wooden,REDMI,Train
IMG_20240309_112651.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112703.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112710.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112734.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112756.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112841.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Test
IMG_20240309_112845.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112941.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_112951.jpg,5,GSMModule_1 HumiditySensor_1 ICBase14Pin_1 MotionSensor_1 TrimmerPotentiometer_1,Wooden,REDMI,Train
IMG_20240309_112954.jpg,5,GSMModule_1 HumiditySensor_1 ICBase14Pin_1 MotionSensor_1 TrimmerPotentiometer_1,Wooden,REDMI,Train
IMG_20240309_112959.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113043.jpg,7,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113224.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113229.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113356.jpg,4,BridgeRectifier_1 ICBase28Pin_1 MotionSensor_1 TrimmerPotentiometer_1,Wooden,REDMI,Test
IMG_20240309_113404.jpg,4,BridgeRectifier_1 ICBase28Pin_1 MotionSensor_1 TrimmerPotentiometer_1,Wooden,REDMI,Valid
IMG_20240309_113446.jpg,4,BridgeRectifier_1 ICBase28Pin_1 MotionSensor_1 TrimmerPotentiometer_1,Wooden,REDMI,Valid
IMG_20240309_113458.jpg,4,BridgeRectifier_1 ICBase28Pin_1 MotionSensor_1 TrimmerPotentiometer_1,Wooden,REDMI,Valid
IMG_20240309_113512.jpg,4,BridgeRectifier_1 ICBase28Pin_1 MotionSensor_1 TrimmerPotentiometer_1,Wooden,REDMI,Train
IMG_20240309_113523.jpg,4,BridgeRectifier_1 ICBase28Pin_1 MotionSensor_1 TrimmerPotentiometer_1,Wooden,REDMI,Train
IMG_20240309_113550.jpg,5,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 RelayModule_1 WaterSensor_1,Wooden,REDMI,Test
IMG_20240309_113600.jpg,5,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 RelayModule_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113607.jpg,5,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 RelayModule_1 WaterSensor_1,Wooden,REDMI,Valid
IMG_20240309_113625.jpg,5,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 RelayModule_1 WaterSensor_1,Wooden,REDMI,Test
IMG_20240309_113632.jpg,5,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 RelayModule_1 WaterSensor_1,Wooden,REDMI,Valid
IMG_20240309_113638.jpg,5,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 RelayModule_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113647.jpg,1,HumiditySensor_1,Wooden,REDMI,Train
IMG_20240309_113655.jpg,1,HumiditySensor_1,Wooden,REDMI,Train
IMG_20240309_113717.jpg,2,HumiditySensor_1 ICBase28Pin_1,Wooden,REDMI,Train
IMG_20240309_113723.jpg,1,ICBase28Pin_1,Wooden,REDMI,Test
IMG_20240309_113733.jpg,1,ICBase28Pin_1,Wooden,REDMI,Train
IMG_20240309_113740.jpg,2,ICBase28Pin_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113749.jpg,2,RelayModule_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113752.jpg,3,HumiditySensor_1 ICBase28Pin_1 MotionSensor_1,Wooden,REDMI,Train
IMG_20240309_113804.jpg,2,RelayModule_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113841.jpg,5,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 RelayModule_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113845.jpg,1,BridgeRectifier_1,Wooden,REDMI,Train
IMG_20240309_113914.jpg,5,BridgeRectifier_1 HumiditySensor_1 ICBase28Pin_1 RelayModule_1 WaterSensor_1,Wooden,REDMI,Train
IMG_20240309_113949.jpg,1,GSMModule_1,Wooden,REDMI,Train
IMG_20240309_113956.jpg,1,GSMModule_1,Wooden,REDMI,Train
IMG_20240309_114034.jpg,1,MotionSensor_1,Wooden,REDMI,Valid
IMG_20240309_114042.jpg,1,MotionSensor_1,Wooden,REDMI,Train
IMG_20240309_114100.jpg,1,MotionSensor_1,Wooden,REDMI,Train
IMG_20240309_114116.jpg,1,MotionSensor_1,Wooden,REDMI,Train
IMG_20240309_114154.jpg,2,ICBase14Pin_1 ICBase28Pin_1,Wooden,REDMI,Train
IMG_20240309_114203.jpg,2,ICBase14Pin_1 ICBase28Pin_1,Wooden,REDMI,Train
IMG_20240309_114215.jpg,1,TrimmerPotentiometer_1,Wooden,REDMI,Train
IMG_20240309_114221.jpg,1,TrimmerPotentiometer_1,Wooden,REDMI,Valid
IMG_20240309_114407.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114455.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114542.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Valid
IMG_20240309_114605.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114609.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114617.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Valid
IMG_20240309_114649.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114741.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Test
IMG_20240309_114826.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114837.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114854.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114923.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114926.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_114950.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Valid
IMG_20240309_115024.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115102.jpg,4,BridgeRectifier_1 HumiditySensor_1 ICBase14Pin_1 WaterSensor_1,Tile,REDMI,Valid
IMG_20240309_115136.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115200.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Valid
IMG_20240309_115204.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115233.jpg,5,GSMModule_1 ICBase14Pin_1 ICBase28Pin_1 TrimmerPotentiometer_1 WaterSensor_1,Tile,REDMI,Train
IMG_20240309_115342.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115356.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Valid
IMG_20240309_115422.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115439.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115453.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Valid
IMG_20240309_115515.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115616.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Valid
IMG_20240309_115627.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Train
IMG_20240309_115637.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Black,REDMI,Test
IMG_20240309_115723.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115728.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Valid
IMG_20240309_115740.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115752.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115756.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Test
IMG_20240309_115802.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115810.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115835.jpg,4,BridgeRectifier_1 GSMModule_1 ICBase14Pin_1 RelayModule_1,Black,REDMI,Valid
IMG_20240309_115910.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115915.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Valid
IMG_20240309_115929.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Train
IMG_20240309_115948.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Valid
IMG_20240309_115952.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Valid
IMG_20240309_115958.jpg,4,GSMModule_1 HumiditySensor_1 MotionSensor_1 RelayModule_1,Black,REDMI,Test
IMG_20240309_120210.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Test
IMG_20240309_120229.jpg,9,BridgeRectifier_1 GSMModule_1 HumiditySensor_1 ICBase14Pin_1 ICBase28Pin_1 MotionSensor_1 RelayModule_1 TrimmerPotentiometer_1 WaterSensor_1,Wooden,REDMI,Train
